cas,cluster,smiles
43222-48-6,70,CN1C(=CC(C2=CC=CC=C2)=[N+]1C)C1=CC=CC=C1
263248-42-6,70,O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C1=CC2=C(CCCCN2)C=C1
460345-16-8,70,CCCCCCN1C=C[N+](C)=C1
85100-78-3,70,CCCCCCN1C=C[N+](C)=C1
171058-17-6,70,CCCCCCN1C=C[N+](C)=C1
304680-35-1,70,CCCCCCN1C=C[N+](C)=C1
178631-05-5,70,CCCCCCN1C=C[N+](C)=C1
101463-69-8,70,FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=C(F)C=C(OC2=C(Cl)C=C(C=C2)C(F)(F)F)C=C1
15619-48-4,70,C(C1=CC=CC=C1)[N+]1=C2C=CC=CC2=CC=C1
58-14-0,70,CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1
632-99-5,70,CC1=CC(=CC=C1N)C(C1=CC=C(N)C=C1)=C1C=CC(=N)C=C1
77257-42-2,70,CC[N+](CC)(CC)CCOC1=CC=C(C=CC2=CC=CC=C2)C=C1
96489-71-3,71,CC(C)(C)N1N=CC(SCC2=CC=C(C=C2)C(C)(C)C)=C(Cl)C1=O
728-40-5,71,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O
NOCAS_47334,71,FC(COC1CCC(CC1)Nc1[nH]cnc-2nncc1-2)c1ccccc1F
68157-60-8,71,ClC1=NC=CC(NC(=O)NC2=CC=CC=C2)=C1
175013-18-0,71,CON(C(=O)OC)C1=C(COC2=NN(C=C2)C2=CC=C(Cl)C=C2)C=CC=C1
117428-22-5,71,COC=C(C(=O)OC)C1=CC=CC=C1COC1=CC=CC(=N1)C(F)(F)F
101-20-2,71,ClC1=CC=C(NC(=O)NC2=CC=C(Cl)C(Cl)=C2)C=C1
1420-07-1,71,CC(C)(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O
2465-27-2,71,CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C
83-79-4,71,COC1=CC2=C(C=C1OC)C1C(CO2)OC2=C3CC(OC3=CC=C2C1=O)C(C)=C
412009-62-2,71,CCCCCCCCCCN1C=C[N+](C)=C1
188589-32-4,71,CCCCCCCCCCN1C=C[N+](C)=C1
171058-18-7,71,CCCCCCCCCCN1C=C[N+](C)=C1
362043-46-7,71,CCCCCCCCCCN1C=C[N+](C)=C1
161326-34-7,71,CSC1=NC(C)(C(=O)N1NC1=CC=CC=C1)C1=CC=CC=C1
1906-79-2,71,CC[N+]1=CC=CC=C1
141517-21-7,71,CON=C(C(=O)OC)C1=CC=CC=C1CON=C(C)C1=CC(=CC=C1)C(F)(F)F
992-59-6,71,CC1=CC(=CC=C1N=NC1=CC(=C2C=CC=CC2=C1N)S(O)(=O)=O)C1=CC(C)=C(C=C1)N=NC1=CC(=C2C=CC=CC2=C1N)S(O)(=O)=O
918-00-3,71,CC(=O)C(Cl)(Cl)Cl
361377-29-9,71,CON=C(C1=NOCCO1)C1=C(OC2=C(F)C(OC3=C(Cl)C=CC=C3)=NC=N2)C=CC=C1
82752-99-6,71,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
3689-76-7,71,CC1=NC2=C(C=CC=C2)N1CC1=CC=C(Cl)C=C1
249296-43-3,71,CC1=NC=CN1C1=CC=C(SC2=CC=CC(=C2)C2(CCOCC2)C(N)=O)C=C1
64697-40-1,71,CCCCCCCCN1C=C[N+](C)=C1
403842-84-2,71,CCCCCCCCN1C=C[N+](C)=C1
304680-36-2,71,CCCCCCCCN1C=C[N+](C)=C1
111812-58-9,71,CN1N=C(C)C(C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)=C1OC1=CC=CC=C1
88-30-2,71,OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F
200940-23-4,71,CC1=CC2=C(C=C1C(F)(F)F)N(CC2)C(=O)NC1=CC=C(OC2=CC=CN=C2C)N=C1
120068-37-3,71,NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F
143390-89-0,71,CON=C(C(=O)OC)C1=CC=CC=C1COC1=CC=CC=C1C
534-52-1,71,CC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O
26049-71-8,72,NNC1=NC(=CS1)C1=CC=C(N)C=C1
312693-54-2,72,NC1=CC(=CC2=C1C(O)=CC(=C2)S(O)(=O)=O)S(O)(=O)=O
81-54-9,72,OC1=CC(O)=C(O)C2=C1C(=O)C1=C(C=CC=C1)C2=O
34487-61-1,72,OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1
14233-37-5,72,CC(C)NC1=CC=C(NC(C)C)C2=C1C(=O)C1=CC=CC=C1C2=O
219947-94-1,72,CCCCCCCCCCCCCCN1C=C[N+](C)=C1
95-71-6,72,CC1=C(O)C=CC(O)=C1
30124-94-8,72,CC(=O)OCCN(CCOC(C)=O)C1=CC=C(C=C1)N=NC1=CC=C(C=C1C#N)[N+]([O-])=O
6625-46-3,72,COC1=CC=CC=C1N=NC1=C(O)C2=C(NC(C)=O)C=C(C=C2C=C1S(O)(=O)=O)S(O)(=O)=O
573-58-0,72,NC1=C2C=CC=CC2=C(C=C1N=NC1=CC=C(C=C1)C1=CC=C(C=C1)N=NC1=C(N)C2=CC=CC=C2C(=C1)S(O)(=O)=O)S(O)(=O)=O
7411-49-6,72,NC1=CC=C(C=C1N)C1=CC(N)=C(N)C=C1
2610-11-9,72,OC1=C(N=NC2=CC=C(C=C2)N=NC2=CC=C(C=C2)S(O)(=O)=O)C(=CC2=CC(NC(=O)C3=CC=CC=C3)=CC=C12)S(O)(=O)=O
13292-46-1,72,COC1C=COC2(C)OC3=C(C2=O)C2=C(O)C(C=NN4CCN(C)CC4)=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C(O)=C2C(O)=C3C
20325-40-0,72,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1
2783-94-0,72,OC1=C(N=NC2=CC=C(C=C2)S(O)(=O)=O)C2=C(C=C1)C=C(C=C2)S(O)(=O)=O
61545-99-1,72,CCCCCCCCN1CN(C)C=C1
61702-44-1,72,NC1=CC=C(N)C(Cl)=C1
96-91-3,72,NC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O
633-96-5,72,OC1=C(N=NC2=CC=C(C=C2)S(O)(=O)=O)C2=CC=CC=C2C=C1
3734-67-6,72,CC(=O)NC1=C2C(O)=C(N=NC3=CC=CC=C3)C(=CC2=CC(=C1)S(O)(=O)=O)S(O)(=O)=O
6459-94-5,72,CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S(O)(=O)=O)S(O)(=O)=O)C(C)=C1
25956-17-6,72,COC1=C(C=C(C)C(=C1)S(O)(=O)=O)N=NC1=C(O)C=CC2=CC(=CC=C12)S(O)(=O)=O
50-37-3,72,CCN(CC)C(=O)C1CN(C)C2CC3=CNC4=CC=CC(=C34)C2=C1
58-00-4,72,CN1CCC2=CC=CC3=C2C1CC1=C3C(O)=C(O)C=C1
15791-78-3,72,OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1
62-31-7,72,NCCC1=CC(O)=C(O)C=C1
989-51-5,72,OC1=CC2=C(CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(O2)C2=CC(O)=C(O)C(O)=C2)C(O)=C1
52479-85-3,72,OC1=CC=C(C(=O)C2=CC(O)=C(O)C(O)=C2)C(O)=C1O
137-09-7,72,NC1=CC=C(O)C(N)=C1
136-35-6,73,N(N=NC1=CC=CC=C1)C1=CC=CC=C1
1689-82-3,73,OC1=CC=C(C=C1)N=NC1=CC=CC=C1
24140-30-5,73,CCC(C)COC(=O)C=CC1=CC=C(C=C1)N=CC1=CC=C(OC)C=C1
87-29-6,73,NC1=C(C=CC=C1)C(=O)OCC=CC1=CC=CC=C1
121552-61-2,73,CC1=NC(NC2=CC=CC=C2)=NC(=C1)C1CC1
91-95-2,73,NC1=CC=C(C=C1N)C1=CC(N)=C(N)C=C1
2257-09-2,73,S=C=NCCC1=CC=CC=C1
135-88-6,73,N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1
842-07-9,73,OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1
6051-87-2,73,O=C1C=C(OC2=C1C1=C(C=CC=C1)C=C2)C1=CC=CC=C1
97-56-3,73,CC1=C(N)C=CC(=C1)N=NC1=C(C)C=CC=C1
1083-27-8,73,CCCCCCOC(=O)C1=CC=C(O)C=C1
74-31-7,73,N(C1=CC=CC=C1)C1=CC=C(NC2=CC=CC=C2)C=C1
27503-81-7,73,OS(=O)(=O)C1=CC2=C(NC(=N2)C2=CC=CC=C2)C=C1
34176-52-8,73,NNC1=NC(=CS1)C1=CC=CC=C1
87-17-2,73,OC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1
18979-55-0,73,CCCCCCOC1=CC=C(O)C=C1
90-30-2,73,N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1
3810-35-3,73,[O-][N+](=O)C1=CN=C(NC(=O)C2=CC=CS2)S1
6521-29-5,73,CCCCCOC(=O)C1=CC=C(O)C=C1
1085-12-7,73,CCCCCCCOC(=O)C1=CC=C(O)C=C1
96829-58-2,74,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O
70124-77-5,74,CC(C)C(C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)F)C=C1
104054-27-5,74,CCC1(CC2=C(C1)C=CC=C2)C1=CN=CN1
102851-06-9,74,CC(C)C(NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
69409-94-5,74,CC(C)C(NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
263553-33-9,74,CCN(C(C)C)C(=O)C1=CC(C)=CC(OCC(C)NC2=CC=NC=C2)=C1
4196-86-5,74,O=C(OCC(COC(=O)C1=CC=CC=C1)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1)C1=CC=CC=C1
66230-04-4,74,CC(C)C(C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1
52918-63-5,74,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
58594-72-2,74,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C
94-97-3,74,ClC1=CC2=C(NN=N2)C=C1
68359-37-5,74,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=C(F)C(OC2=CC=CC=C2)=C1
90038-01-0,74,CC1=C(C)C(CC2=CN=CN2)=CC=C1
4802-20-4,74,CC(CS)C1CCC(C)C(S)C1
72-55-9,74,ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1
10081-67-1,74,CC(C)(C1=CC=CC=C1)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)C2=CC=CC=C2)C=C1
101-68-8,74,O=C=NC1=CC=C(CC2=CC=C(C=C2)N=C=O)C=C1
40601-76-1,74,CC1=CC(=C(O)C(C)=C1CN1C(=O)N(CC2=C(C)C(O)=C(C=C2C)C(C)(C)C)C(=O)N(CC2=C(C)C(O)=C(C=C2C)C(C)(C)C)C1=O)C(C)(C)C
480-22-8,74,OC1=CC=CC2=CC3=CC=CC(O)=C3C(O)=C12
478263-98-8,74,CCC(NC(=O)C1=C(NS(=O)(=O)C2=CC=CC3=CC=CN=C23)C=CC(F)=C1)C1=CC=CC=C1
91465-08-6,74,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
68085-85-8,74,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
638-45-9,75,CCCCCCI
606143-52-6,75,CN1C=NC2=C1C=C(C(=O)NOCCO)C(NC1=CC=C(Br)C=C1Cl)=C2F
177785-47-6,75,CCC(C)C(N1SC2=C(C=CC=C2)C1=O)C(O)=O
4292-19-7,75,CCCCCCCCCCCCI
65039-05-6,75,CCCCN1C=C[N+](C)=C1
7601-55-0,75,COC1=C2OC3=C(OC)C=C4CC[N+](C)(C)C(CC5=CC=C(OC6=C7C(CC(C=C1)=C2)[N+](C)(C)CCC7=CC(OC)=C6OC)C=C5)C4=C3
7492-32-2,75,CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C
17376-04-4,75,ICCC1=CC=CC=C1
109732-56-1,75,C[N+](C)(CCOC1=CC=CC=C1)CC1=CC=CS1
218151-78-1,75,CCCN1C=C[N+](C)=C1C
17874-63-4,75,CCC[N+]1(C)CCCCC1
4282-42-2,75,CCCCCCCCCI
75-47-8,75,IC(I)I
65-29-2,75,CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC
144-48-9,75,NC(=O)CI
5700-49-2,75,NCCN
52-88-0,75,C[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1
56511-17-2,75,CCCC[N+]1(C)CCCC1
102-09-0,75,O=C(OC1=CC=CC=C1)OC1=CC=CC=C1
120-72-9,75,N1C=CC2=C1C=CC=C2
112733-06-9,75,OC(=O)CN1C(=O)N(CC2=CC=C(Br)C=C2F)C(=O)C2=C1C=C(Cl)C=C2
37971-78-1,75,CCCC[N+]1(C)CCCCC1
119171-18-5,75,CCCN1C=C[N+](C)=C1
56511-19-4,75,CCC[N+]1(C)CCCC1
2020-25-9,75,IC#CCCCCCCCCC(=O)OC1=CC=CC=C1
96-17-3,76,CCC(C)C=O
306-37-6,76,CNNC
1703-58-8,76,OC(=O)CC(C(CC(O)=O)C(O)=O)C(O)=O
3068-88-0,76,CC1CC(=O)O1
121-73-3,76,[O-][N+](=O)C1=CC=CC(Cl)=C1
123-92-2,76,CC(C)CCOC(C)=O
384-22-5,76,[O-][N+](=O)C1=CC=CC=C1C(F)(F)F
115344-47-3,76,CN\C(NC#N)=N/C1=CC=C(C=C1)C1N=NC(=O)CC1C
62-23-7,76,OC(=O)C1=CC=C(C=C1)[N+]([O-])=O
89-02-1,76,OS(=O)(=O)C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O
111-21-7,76,CC(=O)OCCOCCOCCOC(C)=O
96-45-7,76,S=C1NCCN1
2892-51-5,76,OC1C(=O)C(=O)C1=O
78415-72-2,76,CC1=NC(=O)C(=CC1C1=CC=NC=C1)C#N
95-53-4,76,CC1=C(N)C=CC=C1
61-76-7,76,CNCC(O)C1=CC(O)=CC=C1
106-37-6,76,BrC1=CC=C(Br)C=C1
123-42-2,76,CC(=O)CC(C)(C)O
93-68-5,76,CC(=O)CC(=O)NC1=C(C)C=CC=C1
61-19-8,76,NC1=C2N=CN(C3OC(COP(O)(O)=O)C(O)C3O)C2=NC=N1
98-07-7,76,ClC(Cl)(Cl)C1=CC=CC=C1
56776-01-3,76,CC(C)(C)NCC(O)C1=CC=CC=C1Cl
77671-31-9,76,CSC1=CC=C(C=C1)C(=O)C1=NC(=O)NC1C
612-23-7,77,[O-][N+](=O)C1=CC=CC=C1CCl
81-82-3,77,CC(=O)CC(C1C(=O)OC2=C(C=CC=C2)C1=O)C1=CC=C(Cl)C=C1
577-91-3,77,OC(=O)C(CC1=CC(I)=C(O)C(I)=C1)C1=CC=CC=C1
84392-17-6,77,OC(=O)C1=CC=CC=C1C1=CC=C(C=C1)C(F)(F)F
79094-20-5,77,OC(=O)CC1=CC=C(CCNS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1
220991-20-8,77,CC1=CC=C(NC2=C(F)C=CC=C2Cl)C(CC(O)=O)=C1
52214-84-3,77,CC(C)(OC1=CC=C(C=C1)C1CC1(Cl)Cl)C(O)=O
NOCAS_47248,77,Cc1cc2CCN3c2c(c1)C(=NC(NC(=O)c1ccncc1)C3=O)c1ccccc1
6965-71-5,77,CC(OC1=C(Cl)C=CC(Cl)=C1)C(O)=O
109543-76-2,77,CC1=C(COC(C)(C)C(O)=O)OC(=N1)C1=CC=C(Cl)C=C1
89796-99-6,77,OC(=O)COC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1
74711-43-6,77,CC(C(O)=O)C1=CC=C2SC3=CC=CC=C3C(=O)CC2=C1
81-81-2,77,CC(=O)CC(C1C(=O)Oc2ccccc2C1=O)c1ccccc1
129-06-6,77,CC(=O)CC(C1C(=O)Oc2ccccc2C1=O)c1ccccc1
1452-15-9,77,N#CC1=CSC=N1
86-87-3,77,OC(=O)CC1=C2C=CC=CC2=CC=C1
15165-79-4,77,OC(=O)CC1=C2C=CC=CC2=CC=C1
114798-26-4,77,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1
491-36-1,77,O=C1NC=NC2=C1C=CC=C2
145701-21-9,77,CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(Cl)C=CC=C1Cl
85-34-7,77,OC(=O)CC1=C(Cl)C=CC(Cl)=C1Cl
5836-29-3,77,O=C1OC2=C(C=CC=C2)C(=O)C1C1CCCC2=C1C=CC=C2
152-72-7,77,CC(=O)CC(C1C(=O)Oc2ccccc2C1=O)c1ccc(cc1)[N+]([O-])=O
956-03-6,77,CCCNC(C)(C)COC(=O)C1=CC=CC=C1
89-33-8,77,CCOC(=O)C1=NN(C(=O)C1)C1=CC=CC=C1
94-74-6,77,CC1=C(OCC(O)=O)C=CC(Cl)=C1
723-62-6,77,OC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12
83-05-6,77,OC(=O)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1
111-42-2,77,OCCNCCO
93-72-1,77,CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(O)=O
88-82-4,77,OC(=O)C1=C(I)C(I)=CC(I)=C1
135-77-3,78,COC1=CC=C(OC)C(OC)=C1
91503-79-6,78,CC(OC(C)=O)OC(=O)C(C)C1=CC=C(C(F)=C1)C1=CC=CC=C1
16118-49-3,78,CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1
838-85-7,78,OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1
702-23-8,78,COC1=CC=C(CCO)C=C1
103-03-7,78,NC(=O)NNC1=CC=CC=C1
20665-85-4,78,COC1=C(OC(=O)C(C)C)C=CC(C=O)=C1
72178-02-0,78,CS(=O)(=O)NC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O
101-11-1,78,CCN(CC1=CC(=CC=C1)S(O)(=O)=O)C1=CC=CC=C1
118-88-7,78,CC1=CC=C(N)C=C1S(O)(=O)=O
18829-56-6,78,CCCCCCC=CC=O
320-72-9,78,OC(=O)C1=C(O)C(Cl)=CC(Cl)=C1
314-40-9,78,CCC(C)N1C(=O)N=C(C)C(Br)C1=O
57-41-0,78,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1
630-93-3,78,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1
544-76-3,78,CCCCCCCCCCCCCCCC
589-68-4,78,CCCCCCCCCCCCCC(=O)OCC(O)CO
25803-14-9,78,COC1=CC2=C(C=C1)C(C(=O)C1=CC=C(Cl)C=C1)=C(C)N2CC(O)=O
954-21-2,78,CNC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
123-25-1,78,CCOC(=O)CCC(=O)OCC
77-93-0,78,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC
841-73-6,78,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O
62571-86-2,78,CC(CS)C(=O)N1CCCC1C(O)=O
84087-01-4,78,OC(=O)C1=C(Cl)C=CC2=CC(Cl)=CN=C12
693-07-2,78,CCSCCCl
139-88-8,78,CCCCC(CC)CCC(CC(C)C)OS(O)(=O)=O
1623-08-1,78,OP(=O)(OCC1=CC=CC=C1)OCC1=CC=CC=C1
25812-30-0,78,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1
110-33-8,78,CCCCCCOC(=O)CCCCC(=O)OCCCCCC
151319-34-5,78,CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N
6734-80-1,78,CNC(S)=S
137-42-8,78,CNC(S)=S
67-68-5,78,CS(C)=O
109293-98-3,78,CC(N=NC(=O)NC1=CC(F)=CC(F)=C1)C1=C(C=CC=N1)C(O)=O
331623-06-4,78,CCCCC1=CC=C2C(C(C(C2=N1)C1=CC=C(OC)C=C1CC(C)C(O)=O)C(O)=O)C1=CC2=C(OCO2)C=C1
210631-68-8,78,CN1N=CC(C(=O)C2=C(C)C(C3=NOCC3)=C(C=C2)S(C)(=O)=O)=C1O
64-77-7,78,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
36141-82-9,78,CC(=O)NC1=CC=C(OCCOCCOC2=CC=C(NC(C)=O)C=C2)C=C1
1072-15-7,78,CCCCCCCCCOS(O)(=O)=O
78761-38-3,78,CCC(=O)OCC=CC1=CC=CC=C1
2593-15-9,78,CCOC1=NC(=NS1)C(Cl)(Cl)Cl
141-19-5,78,CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC
1772-25-4,78,N#CCCCC(CCC#N)C#N
104-98-3,78,OC(=O)C=CC1=CNC=N1
88-44-8,78,CC1=CC=C(N)C(=C1)S(O)(=O)=O
119-07-3,78,CCCCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC
111-62-6,78,CCCCCCCCC=CCCCCCCCC(=O)OCC
NOCAS_47292,78,NCC1(CC2=NOC(=O)N2)CCCCC1
117-84-0,78,CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC
39515-51-0,78,O=CC1=CC(OC2=CC=CC=C2)=CC=C1
553-26-4,78,C1=CC(=CC=N1)C1=CC=NC=C1
80-51-3,78,NNS(=O)(=O)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)NN)C=C1
91-33-8,78,NS(=O)(=O)C1=C(Cl)C=C2N=C(CSCC3=CC=CC=C3)NS(=O)(=O)C2=C1
59-40-5,78,NC1=CC=C(C=C1)S(=O)(=O)NC1=CN=C2C=CC=CC2=N1
127-39-9,78,CC(C)COC(=O)CC(C(=O)OCC(C)C)S(O)(=O)=O
41340-25-4,78,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
106-43-4,78,CC1=CC=C(Cl)C=C1
114311-32-9,78,COCC1=CN=C(C2=NC(C)(C(C)C)C(=O)N2)C(=C1)C(O)=O
1338-43-8,78,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)C1OCC(O)C1O
104-61-0,78,CCCCCC1CCC(=O)O1
105-54-4,78,CCCC(=O)OCC
105816-04-4,78,CC(C)C1CCC(CC1)C(=O)NC(CC1=CC=CC=C1)C(O)=O
112-45-8,78,C=CCCCCCCCCC=O
33509-43-2,78,CC(C)(C)C1N=NC(=S)N(N)C1=O
536-60-7,78,CC(C)C1=CC=C(CO)C=C1
122836-35-5,78,CC1=NN(C(=O)N1C(F)F)C1=CC(NS(C)(=O)=O)=C(Cl)C=C1Cl
55635-13-7,78,CCCC(=NOCC=C)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O
108-42-9,78,NC1=CC(Cl)=CC=C1
307-24-4,78,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
141-92-4,78,COC(CC(C)CCCC(C)(C)O)OC
119515-38-7,78,CCC(C)OC(=O)N1CCCCC1CCO
947-19-3,78,OC1(CCCCC1)C(=O)C1=CC=CC=C1
1843-05-6,78,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1
526-08-9,78,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1
141-04-8,78,CC(C)COC(=O)CCCCC(=O)OCC(C)C
664-95-9,78,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
2917-73-9,78,CCCCOC(=O)CCCCCCCC(=O)OCCCC
94-20-2,78,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1
95266-40-3,78,CCOC(=O)C1CC(=O)C(C(=O)C2CC2)C(=O)C1
141-23-1,78,CCCCCCC(O)CCCCCCCCCCC(=O)OC
98967-40-9,78,CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC1=C(F)C=CC=C1F
41395-83-9,78,CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC
219714-96-2,78,COC1=CN=C(OC)N2N=C(NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)N=C12
86-30-6,78,O=NN(C1=CC=CC=C1)C1=CC=CC=C1
3709-43-1,78,OS(=O)(=O)C1=CC(=CC=C1C=CC1=CC=C(C=C1S(O)(=O)=O)[N+]([O-])=O)[N+]([O-])=O
110-21-4,78,NC(=O)NNC(N)=O
142-31-4,78,CCCCCCCCOS(O)(=O)=O
144-82-1,78,CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1
3260-85-3,78,COC1=CC=C(Cl)C=C1C
968-81-0,78,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
88-51-7,78,CC1=C(Cl)C=C(N)C(=C1)S(O)(=O)=O
88-53-9,78,CC1=C(Cl)C=C(C(N)=C1)S(O)(=O)=O
77-89-4,78,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC
93-65-2,78,CC(OC1=C(C)C=C(Cl)C=C1)C(O)=O
207569-02-6,78,OS(=O)(=O)C1=CC=CC2=C1C=CC=C2S(O)(=O)=O
1038-59-1,78,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCCCC1
2425-77-6,78,CCCCCCCCC(CO)CCCCCC
13412-64-1,78,CC1=C(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)C(=NO1)C1=C(Cl)C=CC=C1Cl
1476-53-5,78,COC1C(OC(N)=O)C(O)C(OC2=CC=C3C(=O)C(NC(=O)C4=CC(CC=C(C)C)=C(O)C=C4)C(=O)OC3=C2C)OC1(C)C
100-85-6,78,C[N+](C)(C)CC1=CC=CC=C1
121-47-1,78,NC1=CC(=CC=C1)S(O)(=O)=O
79538-32-2,78,CC1=C(F)C(F)=C(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)C(F)=C1F
29094-61-9,78,CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
25057-89-0,78,CC(C)N1C(=O)C2=C(NS1(=O)=O)C=CC=C2
1986-47-6,79,NC1CC1C1=CC=CC=C1
89-40-7,79,[O-][N+](=O)C1=CC=C2C(=O)NC(=O)C2=C1
51481-61-9,79,CNC(NCCSCC1=C(C)NC=N1)=NC#N
148016-81-3,79,CC(O)C1C2C(C)C(SC3CNC(CNS(N)(=O)=O)C3)=C(N2C1=O)C(O)=O
