"","cas","cluster","inchikey","target_gene"
"5659","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","RARB"
"5660","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","RARG"
"5661","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","ALDH1A1"
"5662","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","ALDH1A2"
"5663","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","GPRC5A"
"5664","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","NR0B1"
"5665","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","NR2C2"
"5666","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","PPARD"
"5667","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","RARRES1"
"5668","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","RORB"
"5669","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","RORC"
"5670","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","RXRB"
"5671","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","RXRG"
"5672","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","RXRA"
"5673","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","PIN1"
"5674","5300-03-8",108,"SHGAZHPCJJPHSC-UHFFFAOYSA-N","OR51E2"
"5675","53152-21-9",25,"RMRJXGBAOAMLHD-UHFFFAOYSA-N","KCNH2"
"5676","53152-21-9",25,"RMRJXGBAOAMLHD-UHFFFAOYSA-N","OPRD1"
"5677","53152-21-9",25,"RMRJXGBAOAMLHD-UHFFFAOYSA-N","OPRK1"
"5678","53152-21-9",25,"RMRJXGBAOAMLHD-UHFFFAOYSA-N","OPRL1"
"5679","53152-21-9",25,"RMRJXGBAOAMLHD-UHFFFAOYSA-N","OPRM1"
"5680","53164-05-9",24,"FSQKKOOTNAMONP-UHFFFAOYSA-N","PTGS1"
"5681","53164-05-9",24,"FSQKKOOTNAMONP-UHFFFAOYSA-N","PTGS2"
"5682","53179-07-0",7,"ITJNARMNRKSWTA-UHFFFAOYSA-N","SLC6A2"
"5683","53179-07-0",7,"ITJNARMNRKSWTA-UHFFFAOYSA-N","SLC6A3"
"5684","53179-07-0",7,"ITJNARMNRKSWTA-UHFFFAOYSA-N","SLC6A4"
"5685","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","CACNA1A"
"5686","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","CALM1"
"5687","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","OPRD1"
"5688","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","OPRK1"
"5689","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","OPRM1"
"5690","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","POMC"
"5691","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","CYP2D6"
"5692","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","SCN5A"
"5693","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","SIGMAR1"
"5694","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","KCNH2"
"5695","53179-13-8",101,"ISWRGOKTTBVCFA-UHFFFAOYSA-N","FURIN"
"5696","53179-13-8",101,"ISWRGOKTTBVCFA-UHFFFAOYSA-N","TNF"
"5697","532-03-6",100,"GNXFOGHNGIVQEH-UHFFFAOYSA-N","CA1"
"5698","532-27-4",128,"IMACFCSSMIZSPP-UHFFFAOYSA-N","TRPA1"
"5699","532-32-1",101,"WPYMKLBDIGXBTP-UHFFFAOYSA-N","DAO"
"5700","532-32-1",101,"WPYMKLBDIGXBTP-UHFFFAOYSA-N","HRSP12"
"5701","532-32-1",101,"WPYMKLBDIGXBTP-UHFFFAOYSA-N","PRDX5"
"5702","532-32-1",101,"WPYMKLBDIGXBTP-UHFFFAOYSA-N","RAB9A"
"5703","532-32-1",101,"WPYMKLBDIGXBTP-UHFFFAOYSA-N","NAPRT"
"5704","532-43-4",127,"JZRWCGZRTZMZEH-UHFFFAOYSA-N","SLC19A2"
"5705","532-43-4",127,"JZRWCGZRTZMZEH-UHFFFAOYSA-N","SLC19A3"
"5706","532-43-4",127,"JZRWCGZRTZMZEH-UHFFFAOYSA-N","TPK1"
"5707","532-76-3",138,"DKLKMKYDWHYZTD-UHFFFAOYSA-N","SCN5A"
"5708","532-76-3",138,"DKLKMKYDWHYZTD-UHFFFAOYSA-N","CYP2D6"
"5709","532-76-3",138,"DKLKMKYDWHYZTD-UHFFFAOYSA-N","SCN2A"
"5710","532-76-3",138,"DKLKMKYDWHYZTD-UHFFFAOYSA-N","SCN3A"
"5711","532-76-3",138,"DKLKMKYDWHYZTD-UHFFFAOYSA-N","SCN1A"
"5712","5329-14-6",114,"IIACRCGMVDHOTQ-UHFFFAOYSA-N","CA6"
"5713","5329-14-6",114,"IIACRCGMVDHOTQ-UHFFFAOYSA-N","CA4"
"5714","533-45-9",101,"PCLITLDOTJTVDJ-UHFFFAOYSA-N","GABRA1"
"5715","5355-16-8",101,"LDBTVAXGKYIFHO-UHFFFAOYSA-N","DHFR"
"5716","536-43-6",131,"BZEWSEKUUPWQDQ-UHFFFAOYSA-N","SCN10A"
"5717","536-43-6",131,"BZEWSEKUUPWQDQ-UHFFFAOYSA-N","SCN5A"
"5718","536-43-6",131,"BZEWSEKUUPWQDQ-UHFFFAOYSA-N","ACHE"
"5719","537-12-2",31,"YUGZHQHSNYIFLG-UHFFFAOYSA-N","CYP2D6"
"5720","5370-01-4",137,"VLPIATFUUWWMKC-UHFFFAOYSA-N","PLAU"
"5721","5370-01-4",137,"VLPIATFUUWWMKC-UHFFFAOYSA-N","SCN4A"
"5722","5370-01-4",137,"VLPIATFUUWWMKC-UHFFFAOYSA-N","SCN5A"
"5723","5370-01-4",137,"VLPIATFUUWWMKC-UHFFFAOYSA-N","CYP1A2"
"5724","5370-01-4",137,"VLPIATFUUWWMKC-UHFFFAOYSA-N","SCN2A"
"5725","5370-01-4",137,"VLPIATFUUWWMKC-UHFFFAOYSA-N","SCN10A"
"5726","5370-01-4",137,"VLPIATFUUWWMKC-UHFFFAOYSA-N","SCN9A"
"5727","5370-01-4",137,"VLPIATFUUWWMKC-UHFFFAOYSA-N","KCNH2"
"5728","53716-49-7",24,"PUXBGTOOZJQSKH-UHFFFAOYSA-N","PTGS2"
"5729","53716-49-7",24,"PUXBGTOOZJQSKH-UHFFFAOYSA-N","C5"
"5730","53772-82-0",13,"NJMYODHXAKYRHW-UHFFFAOYSA-N","ADRA1A"
"5731","53772-82-0",13,"NJMYODHXAKYRHW-UHFFFAOYSA-N","CHRM1"
"5732","53772-82-0",13,"NJMYODHXAKYRHW-UHFFFAOYSA-N","DRD1"
"5733","53772-82-0",13,"NJMYODHXAKYRHW-UHFFFAOYSA-N","DRD2"
"5734","53772-82-0",13,"NJMYODHXAKYRHW-UHFFFAOYSA-N","DRD3"
"5735","53772-82-0",13,"NJMYODHXAKYRHW-UHFFFAOYSA-N","DRD5"
"5736","53772-82-0",13,"NJMYODHXAKYRHW-UHFFFAOYSA-N","HTR2A"
"5737","53772-82-0",13,"NJMYODHXAKYRHW-UHFFFAOYSA-N","SIGMAR1"
"5738","53772-82-0",13,"NJMYODHXAKYRHW-UHFFFAOYSA-N","KCNK2"
"5739","53797-35-6",126,"NSKGQURZWSPSBC-UHFFFAOYSA-N","P4HB"
"5740","538-75-0",130,"QOSSAOTZNIDXMA-UHFFFAOYSA-N","EPHX1"
"5741","5392-40-5",91,"WTEVQBCEXWBHNA-UHFFFAOYSA-N","TRPV3"
"5742","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHAT"
"5743","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNA10"
"5744","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNA2"
"5745","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNA3"
"5746","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNA4"
"5747","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNA5"
"5748","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNA6"
"5749","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNA7"
"5750","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNA9"
"5751","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNB2"
"5752","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNB3"
"5753","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CHRNB4"
"5754","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","CYP19A1"
"5755","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","TBXAS1"
"5756","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","TRPA1"
"5757","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","KCND3"
"5758","54-12-6",67,"QIVBCDIJIAJPQS-UHFFFAOYSA-N","CASR"
"5759","54-12-6",67,"QIVBCDIJIAJPQS-UHFFFAOYSA-N","IDO1"
"5760","54-12-6",67,"QIVBCDIJIAJPQS-UHFFFAOYSA-N","SLC36A1"
"5761","54-12-6",67,"QIVBCDIJIAJPQS-UHFFFAOYSA-N","WARS"
"5762","54-12-6",67,"QIVBCDIJIAJPQS-UHFFFAOYSA-N","WARS2"
"5763","54-12-6",67,"QIVBCDIJIAJPQS-UHFFFAOYSA-N","GPR139"
"5764","54-12-6",67,"QIVBCDIJIAJPQS-UHFFFAOYSA-N","HCAR3"
"5765","54-21-7",114,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","AKR1C1"
"5766","54-21-7",114,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","ASIC3"
"5767","54-21-7",114,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","PTGS1"
"5768","54-21-7",114,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","PTGS2"
"5769","54-21-7",114,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","HMGB1"
"5770","54-21-7",114,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","NAPRT"
"5771","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","CA2"
"5772","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","GPR35"
"5773","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","SLC12A1"
"5774","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","SLC12A2"
"5775","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","CA5A"
"5776","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","CA5B"
"5777","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","CA6"
"5778","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","CA1"
"5779","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","CA4"
"5780","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","CA12"
"5781","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","CA14"
"5782","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","CA9"
"5783","54-31-9",88,"ZZUFCTLCJUWOSV-UHFFFAOYSA-N","CA7"
"5784","54-36-4",91,"FJLBFSROUSIWMA-UHFFFAOYSA-N","CYP11B1"
"5785","54-36-4",91,"FJLBFSROUSIWMA-UHFFFAOYSA-N","CYP3A4"
"5786","54-36-4",91,"FJLBFSROUSIWMA-UHFFFAOYSA-N","CYP11B2"
"5787","54-62-6",46,"TVZGACDUOSZQKY-UHFFFAOYSA-N","DHFR"
"5788","54-62-6",46,"TVZGACDUOSZQKY-UHFFFAOYSA-N","SLC46A1"
"5789","54-64-8",38,"HXQVQGWHFRNKMS-UHFFFAOYSA-L","OXCT1"
"5790","54-85-3",67,"QRXWMOHMRWLFEY-UHFFFAOYSA-N","CYP1A2"
"5791","54-85-3",67,"QRXWMOHMRWLFEY-UHFFFAOYSA-N","CYP2C19"
"5792","54-85-3",67,"QRXWMOHMRWLFEY-UHFFFAOYSA-N","CYP2C8"
"5793","54-85-3",67,"QRXWMOHMRWLFEY-UHFFFAOYSA-N","CYP2E1"
"5794","54-85-3",67,"QRXWMOHMRWLFEY-UHFFFAOYSA-N","CYP3A4"
"5795","54-86-4",101,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","DGAT2"
"5796","54-86-4",101,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","HCAR1"
"5797","54-86-4",101,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","HCAR2"
"5798","54-86-4",101,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","HCAR3"
"5799","54-86-4",101,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","NNMT"
"5800","54-86-4",101,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","QPRT"
"5801","54-86-4",101,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","SLC6A1"
"5802","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNA6"
"5803","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNA7"
"5804","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNC1"
"5805","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNQ4"
"5806","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNQ5"
"5807","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNS1"
"5808","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNG1"
"5809","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNH4"
"5810","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNH7"
"5811","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNH8"
"5812","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNH3"
"5813","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNQ2"
"5814","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNH1"
"5815","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNH6"
"5816","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNQ1"
"5817","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCND3"
"5818","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNG3"
"5819","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNG4"
"5820","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNG2"
"5821","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNH5"
"5822","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNF1"
"5823","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNH2"
"5824","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNA10"
"5825","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNA3"
"5826","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNA4"
"5827","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNA2"
"5828","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNC2"
"5829","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNC3"
"5830","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNS2"
"5831","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNA5"
"5832","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNB1"
"5833","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNA1"
"5834","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNB2"
"5835","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNQ3"
"5836","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNC4"
"5837","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCND1"
"5838","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCND2"
"5839","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNS3"
"5840","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNV1"
"5841","54-96-6",135,"OYTKINVCDFNREN-UHFFFAOYSA-N","KCNV2"
"5842","540-23-8",86,"RZXMPPFPUUCRFN-UHFFFAOYSA-N","ACHE"
"5843","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","ADRB1"
"5844","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","ADRB2"
"5845","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","KCNA5"
"5846","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","KCNH2"
"5847","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","CYP2D6"
"5848","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","ABCB1"
"5849","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","SCN5A"
"5850","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","HTR2B"
"5851","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","KCNK2"
"5852","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","KCNK3"
"5853","541-22-0",11,"MTCUAOILFDZKCO-UHFFFAOYSA-N","ACHE"
"5854","541-22-0",11,"MTCUAOILFDZKCO-UHFFFAOYSA-N","CHRNA2"
"5855","541-22-0",11,"MTCUAOILFDZKCO-UHFFFAOYSA-N","CHRND"
"5856","541-22-0",11,"MTCUAOILFDZKCO-UHFFFAOYSA-N","CHRNG"
"5857","541-22-0",11,"MTCUAOILFDZKCO-UHFFFAOYSA-N","CHRNA1"
"5858","541-22-0",11,"MTCUAOILFDZKCO-UHFFFAOYSA-N","CHRNE"
"5859","541-22-0",11,"MTCUAOILFDZKCO-UHFFFAOYSA-N","CHRNB1"
"5860","54143-55-4",20,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNA5"
"5861","54143-55-4",20,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNA7"
"5862","54143-55-4",20,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","SCN5A"
"5863","54143-55-4",20,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNC1"
"5864","54143-55-4",20,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNH2"
"5865","54143-55-4",20,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNA2"
"5866","54143-55-4",20,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNA1"
"5867","54143-56-5",31,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNA5"
"5868","54143-56-5",31,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNA7"
"5869","54143-56-5",31,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","SCN5A"
"5870","54143-56-5",31,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNC1"
"5871","54143-56-5",31,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNH2"
"5872","54143-56-5",31,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNA2"
"5873","54143-56-5",31,"DJBNUMBKLMJRSA-UHFFFAOYSA-N","KCNA1"
"5874","54187-04-1",138,"CQXADFVORZEARL-UHFFFAOYSA-N","ADRA2A"
"5875","54187-04-1",138,"CQXADFVORZEARL-UHFFFAOYSA-N","CYP2D6"
"5876","54187-04-1",138,"CQXADFVORZEARL-UHFFFAOYSA-N","ADRA2B"
"5877","54187-04-1",138,"CQXADFVORZEARL-UHFFFAOYSA-N","ADRA2C"
"5878","54187-04-1",138,"CQXADFVORZEARL-UHFFFAOYSA-N","NISCH"
"5879","54239-37-1",64,"BUXRLJCGHZZYNE-UHFFFAOYSA-N","ADRB1"
"5880","54239-37-1",64,"BUXRLJCGHZZYNE-UHFFFAOYSA-N","ADRB2"
"5881","54239-37-1",64,"BUXRLJCGHZZYNE-UHFFFAOYSA-N","ADRB3"
"5882","54240-36-7",64,"JSJCTEKTBOKRST-UHFFFAOYSA-N","ADRB2"
"5883","54350-48-0",46,"HQMNCQVAMBCHCO-UHFFFAOYSA-N","RARA"
"5884","54350-48-0",46,"HQMNCQVAMBCHCO-UHFFFAOYSA-N","RXRG"
"5885","544-31-0",21,"HXYVTAGFYLMHSO-UHFFFAOYSA-N","CNR2"
"5886","544-31-0",21,"HXYVTAGFYLMHSO-UHFFFAOYSA-N","GPR119"
"5887","544-31-0",21,"HXYVTAGFYLMHSO-UHFFFAOYSA-N","GPR55"
"5888","544-63-8",108,"TUNFSRHWOTWDNC-UHFFFAOYSA-N","FFAR4"
"5889","544-92-3",6,"LELOWRISYMNNSU-UHFFFAOYSA-N","CA1"
"5890","5451-09-2",127,"ZGXJTSGNIOSYLO-UHFFFAOYSA-N","ALAD"
"5891","54556-98-8",120,"QPCVHQBVMYCJOM-UHFFFAOYSA-N","CHRM1"
"5892","546-06-5",8,"GPLGAQQQNWMVMM-UHFFFAOYSA-N","HRH4"
"5893","546-06-5",8,"GPLGAQQQNWMVMM-UHFFFAOYSA-N","HRH3"
"5894","546-06-5",8,"GPLGAQQQNWMVMM-UHFFFAOYSA-N","HRH2"
"5895","546-06-5",8,"GPLGAQQQNWMVMM-UHFFFAOYSA-N","HRH1"
"5896","546-06-5",8,"GPLGAQQQNWMVMM-UHFFFAOYSA-N","ADRA2C"
"5897","546-88-3",115,"RRUDCFGSUDOHDG-UHFFFAOYSA-N","MMP12"
"5898","5464-78-8",101,"VNZLQLYBRIOLFZ-UHFFFAOYSA-N","HTR6"
"5899","54739-18-3",120,"CJOFXWAVKWHTFT-UHFFFAOYSA-N","SLC6A4"
"5900","54739-18-3",120,"CJOFXWAVKWHTFT-UHFFFAOYSA-N","CYP1A2"
"5901","54739-18-3",120,"CJOFXWAVKWHTFT-UHFFFAOYSA-N","CYP2C19"
"5902","54739-18-3",120,"CJOFXWAVKWHTFT-UHFFFAOYSA-N","SLC6A3"
"5903","54739-18-3",120,"CJOFXWAVKWHTFT-UHFFFAOYSA-N","SIGMAR1"
"5904","54739-18-3",120,"CJOFXWAVKWHTFT-UHFFFAOYSA-N","KCNH2"
"5905","548-62-9",38,"LGLFFNDHMLKUMI-UHFFFAOYSA-N","CYP2D6"
"5906","548-62-9",38,"LGLFFNDHMLKUMI-UHFFFAOYSA-N","DNASE1"
"5907","548-66-3",132,"AGJBLWCLQCKRJP-UHFFFAOYSA-N","CYP2D6"
"5908","548-73-2",31,"RMEDXOLNCUSCGS-UHFFFAOYSA-N","ADRA1A"
"5909","548-73-2",31,"RMEDXOLNCUSCGS-UHFFFAOYSA-N","DRD2"
"5910","548-73-2",31,"RMEDXOLNCUSCGS-UHFFFAOYSA-N","DRD3"
"5911","548-73-2",31,"RMEDXOLNCUSCGS-UHFFFAOYSA-N","DRD4"
"5912","548-73-2",31,"RMEDXOLNCUSCGS-UHFFFAOYSA-N","HTR2A"
"5913","548-73-2",31,"RMEDXOLNCUSCGS-UHFFFAOYSA-N","ADRA2B"
"5914","548-73-2",31,"RMEDXOLNCUSCGS-UHFFFAOYSA-N","ADRA1D"
"5915","548-73-2",31,"RMEDXOLNCUSCGS-UHFFFAOYSA-N","KCNH2"
"5916","54856-23-4",101,"UUQMNUMQCIQDMZ-UHFFFAOYSA-N","HRH1"
"5917","54856-23-4",101,"UUQMNUMQCIQDMZ-UHFFFAOYSA-N","HRH3"
"5918","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","ADRA1A"
"5919","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","ADRA1B"
"5920","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","ADRA1D"
"5921","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","ADRA2A"
"5922","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","ADRB1"
"5923","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","ADRB2"
"5924","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","ADRB3"
"5925","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","CHRM1"
"5926","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","CHRM2"
"5927","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","CHRM3"
"5928","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","CHRM4"
"5929","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","CHRM5"
"5930","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","HRH1"
"5931","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","HRH2"
"5932","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","HRH4"
"5933","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","HTR1A"
"5934","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","HTR1B"
"5935","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","HTR1D"
"5936","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","HTR2A"
"5937","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","HTR2C"
"5938","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","HTR6"
"5939","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","HTR7"
"5940","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KCNA1"
"5941","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KCND2"
"5942","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KCND3"
"5943","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KCNQ2"
"5944","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KCNQ3"
"5945","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","NTRK1"
"5946","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","NTRK2"
"5947","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","OPRD1"
"5948","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","OPRK1"
"5949","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","OPRM1"
"5950","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","SIGMAR1"
